Data from HDX004411_15-21-26-328.txt Node
Date: Tue Jul 02 15:21:26 CEST 2019
User: andres
Spectrometer: HDX00441
Trigger mode: 0
Integration Time (sec): 6,000000E-3
Scans to average: 1
Nonlinearity correction enabled: false
Boxcar width: 0
Storing dark spectrum: false
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2068
>>>>>Begin Spectral Data<<<<<
193,018	1705
193,576	1251
194,133	1309
194,69	1289
195,247	1314
195,804	1320
196,361	1306
196,918	1310
197,474	1315
198,031	1310
198,587	1307
199,143	1323
199,699	1315
200,255	1318
200,811	1316
201,366	1323
201,922	1314
202,477	1311
203,032	1321
203,588	1312
204,143	1318
204,698	1319
205,252	1325
205,807	1316
206,361	1324
206,916	1313
207,47	1323
208,024	1325
208,578	1317
209,132	1319
209,686	1319
210,24	1322
210,793	1326
211,346	1322
211,9	1324
212,453	1319
213,006	1316
213,559	1325
214,111	1324
214,664	1313
215,217	1323
215,769	1322
216,321	1325
216,873	1323
217,425	1317
217,977	1324
218,529	1329
219,081	1321
219,632	1324
220,184	1328
220,735	1322
221,286	1317
221,837	1330
222,388	1330
222,939	1326
223,489	1327
224,04	1320
224,59	1320
225,14	1318
225,691	1326
226,241	1317
226,79	1319
227,34	1323
227,89	1325
228,439	1319
228,989	1327
229,538	1319
230,087	1320
230,636	1319
231,185	1327
231,734	1322
232,282	1322
232,831	1321
233,379	1320
233,928	1318
234,476	1332
235,024	1319
235,572	1328
236,119	1328
236,667	1320
237,215	1320
237,762	1314
238,309	1316
238,856	1322
239,403	1322
239,95	1333
240,497	1311
241,044	1327
241,59	1323
242,137	1328
242,683	1313
243,229	1331
243,775	1314
244,321	1328
244,867	1326
245,412	1318
245,958	1318
246,503	1322
247,049	1318
247,594	1319
248,139	1312
248,684	1326
249,229	1322
249,773	1320
250,318	1312
250,862	1324
251,406	1311
251,951	1323
252,495	1324
253,039	1324
253,582	1325
254,126	1317
254,67	1322
255,213	1316
255,756	1319
256,3	1322
256,843	1318
257,386	1323
257,928	1324
258,471	1316
259,014	1320
259,556	1316
260,098	1318
260,641	1305
261,183	1328
261,725	1318
262,266	1313
262,808	1319
263,35	1310
263,891	1320
264,433	1317
264,974	1320
265,515	1307
266,056	1310
266,597	1313
267,137	1311
267,678	1307
268,218	1313
268,759	1322
269,299	1313
269,839	1310
270,379	1321
270,919	1315
271,459	1316
271,998	1313
272,538	1313
273,077	1307
273,616	1308
274,156	1313
274,695	1318
275,233	1310
275,772	1310
276,311	1312
276,849	1314
277,388	1315
277,926	1315
278,464	1312
279,002	1323
279,54	1310
280,078	1317
280,616	1329
281,153	1320
281,691	1313
282,228	1311
282,765	1312
283,302	1324
283,839	1304
284,376	1314
284,912	1314
285,449	1310
285,985	1318
286,522	1309
287,058	1315
287,594	1314
288,13	1321
288,666	1306
289,201	1308
289,737	1319
290,273	1315
290,808	1310
291,343	1308
291,878	1316
292,413	1316
292,948	1320
293,483	1307
294,017	1312
294,552	1310
295,086	1319
295,62	1315
296,155	1313
296,689	1312
297,222	1319
297,756	1315
298,29	1315
298,823	1319
299,357	1325
299,89	1322
300,423	1319
300,956	1312
301,489	1312
302,022	1310
302,555	1313
303,087	1311
303,62	1313
304,152	1304
