Data from HDX004411_10-13-13-243.txt Node
Date: Tue Jul 02 10:13:13 CEST 2019
User: andres
Spectrometer: HDX00441
Trigger mode: 0
Integration Time (sec): 1,000000E-2
Scans to average: 1
Nonlinearity correction enabled: false
Boxcar width: 0
Storing dark spectrum: false
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2068
>>>>>Begin Spectral Data<<<<<
193,018	1761
193,576	1286
194,133	1341
194,69	1334
195,247	1363
195,804	1380
196,361	1367
196,918	1364
197,474	1375
198,031	1358
198,587	1378
199,143	1378
199,699	1378
200,255	1371
200,811	1372
201,366	1380
201,922	1369
202,477	1371
203,032	1378
203,588	1374
204,143	1379
204,698	1375
205,252	1389
205,807	1389
206,361	1385
206,916	1402
207,47	1376
208,024	1391
208,578	1380
209,132	1391
209,686	1382
210,24	1382
210,793	1375
211,346	1387
211,9	1377
212,453	1377
213,006	1376
213,559	1391
214,111	1391
214,664	1388
215,217	1385
215,769	1390
216,321	1391
216,873	1388
217,425	1386
217,977	1381
218,529	1384
219,081	1385
219,632	1387
220,184	1394
220,735	1386
221,286	1390
221,837	1378
222,388	1388
222,939	1401
223,489	1387
224,04	1398
224,59	1382
225,14	1389
225,691	1391
226,241	1394
226,79	1387
227,34	1399
227,89	1384
228,439	1377
228,989	1389
229,538	1385
230,087	1394
230,636	1390
231,185	1401
231,734	1395
232,282	1396
232,831	1393
233,379	1398
233,928	1399
234,476	1404
235,024	1394
235,572	1385
236,119	1396
236,667	1397
237,215	1403
237,762	1395
238,309	1391
238,856	1394
239,403	1392
239,95	1388
240,497	1392
241,044	1405
241,59	1401
242,137	1388
242,683	1389
243,229	1386
243,775	1386
244,321	1409
244,867	1402
245,412	1397
245,958	1384
246,503	1400
247,049	1392
247,594	1403
248,139	1397
248,684	1396
249,229	1398
249,773	1410
250,318	1391
250,862	1388
251,406	1378
251,951	1385
252,495	1393
253,039	1386
253,582	1388
254,126	1389
254,67	1390
255,213	1397
255,756	1387
256,3	1389
256,843	1392
257,386	1394
257,928	1396
258,471	1385
259,014	1398
259,556	1396
260,098	1385
260,641	1389
261,183	1396
261,725	1388
262,266	1388
262,808	1393
263,35	1392
263,891	1398
264,433	1380
264,974	1406
265,515	1395
266,056	1376
266,597	1391
267,137	1397
267,678	1395
268,218	1383
268,759	1411
269,299	1388
269,839	1385
270,379	1388
270,919	1389
271,459	1382
271,998	1376
272,538	1398
273,077	1378
273,616	1390
274,156	1383
274,695	1380
275,233	1374
275,772	1380
276,311	1389
276,849	1392
277,388	1387
277,926	1382
278,464	1388
279,002	1390
279,54	1382
280,078	1384
280,616	1384
281,153	1402
281,691	1394
282,228	1379
282,765	1386
283,302	1400
283,839	1396
284,376	1385
284,912	1388
285,449	1399
285,985	1380
286,522	1394
287,058	1387
287,594	1393
288,13	1386
288,666	1377
289,201	1382
289,737	1397
290,273	1388
290,808	1377
291,343	1398
291,878	1387
292,413	1371
292,948	1387
293,483	1394
294,017	1377
294,552	1403
295,086	1376
295,62	1386
296,155	1381
296,689	1393
297,222	1383
297,756	1375
298,29	1382
298,823	1377
299,357	1393
299,89	1413
300,423	1416
300,956	1395
301,489	1402
302,022	1386
302,555	1383
303,087	1386
303,62	1392
304,152	1375
304,684	1381
305,216	1378
305,748	1381
306,28	1378
306,812	1376
307,343	1386
307,875	1376
308,406	1372
308,937	1389
309,468	1392
309,999	1377
310,53	1382
311,061	1373
311,591	1391
312,122	1398
312,652	1388
313,183	1373
313,713	1391
314,243	1377
314,773	1377
315,302	1384
315,832	1373
316,361	1385
316,891	1390
317,42	1382
317,949	1396
318,478	1383
319,007	1397
319,536	1385
320,065	1385
320,593	1399
321,122	1367
321,65	1387
322,178	1378
322,706	1388
323,234	1398
323,762	1388
324,29	1389
324,817	1390
325,345	1387
325,872	1382
326,4	1385
326,927	1402
327,454	1381
327,981	1388
328,507	1392
329,034	1390
329,56	1402
330,087	1381
330,613	1383
331,139	1392
331,665	1387
332,191	1387
332,717	1387
333,243	1388
333,768	1401
