Data from HDX004411_14-25-09-210.txt Node
Date: Tue Jul 02 14:25:09 CEST 2019
User: andres
Spectrometer: HDX00441
Trigger mode: 0
Integration Time (sec): 5,000000E-2
Scans to average: 1
Nonlinearity correction enabled: false
Boxcar width: 0
Storing dark spectrum: false
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2068
>>>>>Begin Spectral Data<<<<<
193,018	1685
193,576	1245
194,133	1291
194,69	1285
195,247	1358
195,804	1356
196,361	1349
196,918	1346
197,474	1349
198,031	1340
198,587	1365
199,143	1352
199,699	1359
200,255	1362
200,811	1347
201,366	1356
201,922	1354
202,477	1337
203,032	1384
203,588	1375
204,143	1370
204,698	1384
205,252	1379
205,807	1371
206,361	1372
206,916	1401
207,47	1372
208,024	1392
208,578	1371
209,132	1405
209,686	1379
210,24	1389
210,793	1401
211,346	1416
211,9	1372
212,453	1407
213,006	1384
213,559	1405
214,111	1409
214,664	1388
215,217	1392
215,769	1391
216,321	1385
216,873	1387
217,425	1397
217,977	1394
218,529	1396
219,081	1390
219,632	1424
220,184	1402
220,735	1413
221,286	1405
221,837	1394
222,388	1418
222,939	1417
223,489	1432
224,04	1416
224,59	1398
225,14	1381
225,691	1404
226,241	1412
226,79	1396
227,34	1421
227,89	1411
228,439	1399
228,989	1416
229,538	1395
230,087	1400
230,636	1417
231,185	1434
231,734	1445
232,282	1429
232,831	1399
233,379	1420
233,928	1410
234,476	1429
235,024	1399
235,572	1426
236,119	1417
236,667	1401
237,215	1415
237,762	1409
238,309	1409
238,856	1419
239,403	1416
239,95	1404
240,497	1402
241,044	1417
241,59	1418
242,137	1393
242,683	1401
243,229	1380
243,775	1405
244,321	1434
244,867	1436
245,412	1408
245,958	1384
246,503	1403
247,049	1399
247,594	1391
248,139	1393
248,684	1405
249,229	1399
249,773	1411
250,318	1402
250,862	1394
251,406	1385
251,951	1395
252,495	1405
253,039	1413
253,582	1410
254,126	1406
254,67	1406
255,213	1435
255,756	1411
256,3	1417
256,843	1402
257,386	1421
257,928	1399
258,471	1388
259,014	1414
259,556	1413
260,098	1418
