Data from HDX004411_11-07-07-346.txt Node
Date: Tue Jul 09 11:07:07 CEST 2019
User: andres
Spectrometer: HDX00441
Trigger mode: 0
Integration Time (sec): 1,000000E-1
Scans to average: 1
Nonlinearity correction enabled: false
Boxcar width: 0
Storing dark spectrum: false
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2068
>>>>>Begin Spectral Data<<<<<
193,018	1700
193,576	1226
194,133	1279
194,69	1269
195,247	1487
195,804	1460
196,361	1425
196,918	1444
197,474	1448
198,031	1415
198,587	1457
199,143	1449
199,699	1425
200,255	1462
200,811	1452
201,366	1471
201,922	1463
202,477	1434
203,032	1481
203,588	1497
204,143	1490
204,698	1496
205,252	1518
205,807	1472
206,361	1511
206,916	1531
207,47	1475
208,024	1506
208,578	1503
209,132	1552
209,686	1514
210,24	1542
210,793	1509
211,346	1580
211,9	1483
212,453	1553
213,006	1526
213,559	1580
214,111	1605
214,664	1525
215,217	1521
215,769	1541
216,321	1545
216,873	1559
217,425	1528
217,977	1570
218,529	1548
219,081	1530
219,632	1594
220,184	1571
220,735	1558
221,286	1576
221,837	1539
222,388	1613
222,939	1604
223,489	1584
224,04	1615
224,59	1548
225,14	1538
225,691	1605
226,241	1572
226,79	1545
227,34	1638
227,89	1564
228,439	1558
228,989	1593
229,538	1567
230,087	1556
230,636	1597
231,185	1639
231,734	1663
232,282	1620
232,831	1575
233,379	1570
233,928	1607
234,476	1649
235,024	1562
235,572	1600
236,119	1589
236,667	1591
237,215	1605
237,762	1568
238,309	1578
238,856	1630
239,403	1602
239,95	1570
240,497	1603
241,044	1594
241,59	1583
242,137	1550
242,683	1536
243,229	1523
243,775	1551
244,321	1646
244,867	1666
245,412	1582
245,958	1541
246,503	1544
247,049	1562
247,594	1568
248,139	1520
248,684	1596
249,229	1551
249,773	1609
250,318	1566
250,862	1570
251,406	1503
251,951	1558
252,495	1590
253,039	1578
253,582	1601
254,126	1528
254,67	1552
255,213	1632
255,756	1576
256,3	1569
256,843	1561
257,386	1608
257,928	1594
258,471	1539
259,014	1571
259,556	1599
260,098	1586
260,641	1611
261,183	1599
261,725	1562
262,266	1590
262,808	1572
263,35	1597
263,891	1565
264,433	1554
264,974	1582
265,515	1597
266,056	1548
266,597	1562
267,137	1575
267,678	1566
268,218	1528
268,759	1619
269,299	1573
269,839	1564
270,379	1532
270,919	1566
271,459	1527
271,998	1543
272,538	1574
273,077	1568
273,616	1626
274,156	1571
274,695	1510
275,233	1526
275,772	1560
276,311	1553
276,849	1620
277,388	1581
277,926	1563
278,464	1623
279,002	1609
279,54	1569
280,078	1622
280,616	1582
281,153	1592
281,691	1568
282,228	1598
282,765	1566
283,302	1674
283,839	1593
284,376	1595
284,912	1581
285,449	1600
285,985	1536
286,522	1589
287,058	1610
287,594	1592
288,13	1604
288,666	1537
289,201	1579
289,737	1629
290,273	1624
