Data from HDX004411_10-36-24-949.txt Node
Date: Tue Jul 09 10:36:24 CEST 2019
User: andres
Spectrometer: HDX00441
Trigger mode: 0
Integration Time (sec): 6,000000E-3
Scans to average: 1
Nonlinearity correction enabled: false
Boxcar width: 0
Storing dark spectrum: false
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2068
>>>>>Begin Spectral Data<<<<<
193,018	1692
193,576	1217
194,133	1273
194,69	1262
195,247	1284
195,804	1271
196,361	1274
196,918	1270
197,474	1275
198,031	1276
198,587	1278
199,143	1282
199,699	1280
200,255	1274
200,811	1289
201,366	1280
201,922	1283
202,477	1274
203,032	1281
203,588	1272
204,143	1284
204,698	1288
205,252	1283
205,807	1278
206,361	1282
206,916	1287
207,47	1280
208,024	1291
208,578	1274
209,132	1286
209,686	1284
210,24	1284
210,793	1283
211,346	1293
211,9	1284
212,453	1285
213,006	1285
213,559	1286
214,111	1284
214,664	1273
215,217	1279
215,769	1288
216,321	1286
216,873	1286
217,425	1290
217,977	1280
218,529	1282
219,081	1283
219,632	1297
220,184	1281
220,735	1277
221,286	1285
221,837	1293
222,388	1271
222,939	1286
223,489	1279
224,04	1287
224,59	1283
225,14	1280
225,691	1285
226,241	1284
226,79	1276
227,34	1283
227,89	1280
228,439	1282
228,989	1283
229,538	1286
230,087	1281
230,636	1283
231,185	1284
231,734	1286
232,282	1290
232,831	1285
233,379	1279
233,928	1284
234,476	1286
235,024	1273
235,572	1279
236,119	1281
236,667	1279
237,215	1286
237,762	1277
238,309	1274
238,856	1288
239,403	1284
239,95	1276
240,497	1278
241,044	1290
241,59	1282
242,137	1282
242,683	1275
243,229	1291
243,775	1280
244,321	1284
244,867	1295
245,412	1287
245,958	1280
246,503	1285
247,049	1282
247,594	1281
248,139	1277
248,684	1284
249,229	1286
249,773	1285
250,318	1288
250,862	1277
251,406	1286
251,951	1281
252,495	1278
253,039	1289
253,582	1283
254,126	1276
254,67	1280
255,213	1289
255,756	1284
256,3	1280
256,843	1285
257,386	1277
257,928	1280
258,471	1278
259,014	1287
259,556	1284
260,098	1297
260,641	1284
261,183	1290
261,725	1276
262,266	1280
262,808	1281
263,35	1286
263,891	1291
264,433	1284
264,974	1287
265,515	1285
266,056	1292
266,597	1289
267,137	1299
267,678	1294
268,218	1278
268,759	1284
269,299	1284
269,839	1277
270,379	1288
270,919	1288
271,459	1286
271,998	1285
272,538	1292
273,077	1288
273,616	1282
274,156	1285
274,695	1284
275,233	1290
275,772	1286
276,311	1285
276,849	1296
277,388	1285
277,926	1292
278,464	1283
279,002	1291
279,54	1287
280,078	1297
280,616	1289
281,153	1291
281,691	1290
282,228	1287
282,765	1286
283,302	1289
283,839	1291
284,376	1287
284,912	1287
285,449	1295
285,985	1280
286,522	1287
287,058	1288
287,594	1286
288,13	1286
288,666	1284
289,201	1284
289,737	1292
290,273	1294
290,808	1280
291,343	1286
291,878	1277
292,413	1286
292,948	1293
293,483	1295
294,017	1282
294,552	1284
295,086	1284
295,62	1284
296,155	1291
296,689	1280
297,222	1276
297,756	1279
298,29	1279
298,823	1276
299,357	1287
299,89	1303
300,423	1292
300,956	1279
301,489	1284
302,022	1287
302,555	1280
303,087	1287
303,62	1278
304,152	1276
304,684	1279
305,216	1285
305,748	1282
306,28	1277
306,812	1279
307,343	1274
307,875	1274
308,406	1279
308,937	1280
309,468	1283
309,999	1277
310,53	1281
311,061	1282
311,591	1286
312,122	1289
312,652	1286
313,183	1274
313,713	1276
314,243	1279
314,773	1282
315,302	1271
315,832	1274
316,361	1275
316,891	1280
317,42	1268
317,949	1271
318,478	1281
319,007	1283
319,536	1273
320,065	1275
320,593	1278
321,122	1273
321,65	1278
322,178	1270
322,706	1277
323,234	1268
323,762	1270
324,29	1281
324,817	1277
325,345	1281
325,872	1282
326,4	1288
326,927	1279
327,454	1288
327,981	1272
328,507	1283
329,034	1274
329,56	1275
330,087	1283
330,613	1286
